brand,model,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,engine_size,car_age,age_range,milage_range
Kia,Other,13000.0,Gasoline,A/T,White,Black,None reported,Yes,31900.0,187.0,2,0–3,0–25K
Porsche,Other,51000.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,At least 1 accident or damage reported,Yes,69500.0,480.0,17,13+,50K–75K
Hummer,Other,137333.0,Gasoline,4-Speed A/T,Blue,Black,At least 1 accident or damage reported,Yes,10000.0,242.0,18,13+,100K–150K
Buick,Other,125559.0,Gasoline,A/T,White,Beige,At least 1 accident or damage reported,Yes,11200.0,304.0,11,10–12,100K–150K
Chevrolet,Other,88161.0,Gasoline,Automatic,Other,Other,At least 1 accident or damage reported,Yes,48889.0,6.2,5,4–6,75K–100K
Toyota,Other,101900.0,Gasoline,5-Speed A/T,Black,Black,None reported,Yes,29000.0,270.0,9,7–9,100K–150K
Cadillac,Other,159500.0,Gasoline,6-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,18800.0,420.0,10,10–12,150K+
Subaru,Other,68860.0,Gasoline,CVT Transmission,Silver,Beige,At least 1 accident or damage reported,Yes,15000.0,175.0,10,10–12,50K–75K
Tesla,Other,43000.0,Gasoline,1-Speed A/T,Other,Black,At least 1 accident or damage reported,Yes,30499.0,271.0,7,7–9,25K–50K
Ford,Other,182000.0,Gasoline,A/T,Black,Black,At least 1 accident or damage reported,Yes,16500.0,365.0,8,7–9,150K+
Tesla,Model Y Long Range,21404.0,Gasoline,A/T,White,Other,None reported,Yes,49500.0,425.0,3,0–3,0–25K
Ford,Other,81000.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,27000.0,365.0,8,7–9,75K–100K
Chevrolet,Other,62257.0,Gasoline,8-Speed Automatic,Other,Other,None reported,Unknown,42590.0,5.3,4,4–6,50K–75K
BMW,Other,91798.0,Hybrid,Automatic,Other,Black,None reported,Unknown,22998.0,,9,7–9,75K–100K
BMW,Other,82000.0,Gasoline,7-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,20000.0,320.0,14,13+,75K–100K
Ford,F-150 XLT,207100.0,Gasoline,6-Speed A/T,Black,Gray,At least 1 accident or damage reported,Yes,15000.0,365.0,13,13+,150K+
Land,Other,450.0,Hybrid,8-Speed A/T,Blue,Black,None reported,Yes,124000.0,395.0,2,0–3,0–25K
Porsche,Other,77945.0,Gasoline,A/T,Blue,Beige,At least 1 accident or damage reported,Yes,30000.0,310.0,9,7–9,75K–100K
Kia,Other,15583.0,Hybrid,6-Speed Automatic,Other,Gray,None reported,Unknown,40599.0,1.6,3,0–3,0–25K
BMW,Other,37100.0,Gasoline,8-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,26125.0,335.0,8,7–9,25K–50K
Maserati,Other,51000.0,Gasoline,Transmission w/Dual Shift Mode,Blue,Beige,At least 1 accident or damage reported,Yes,18000.0,394.0,19,13+,50K–75K
Ford,F-150 XLT,94000.0,Gasoline,6-Speed A/T,White,Black,None reported,Yes,26000.0,325.0,8,7–9,75K–100K
Land,Other,121886.0,Gasoline,A/T,White,Beige,At least 1 accident or damage reported,Yes,6000.0,217.0,22,,100K–150K
Ford,Other,157500.0,Gasoline,5-Speed A/T,Other,Gray,At least 1 accident or damage reported,Yes,15000.0,300.0,17,13+,150K+
Ford,Other,138415.0,Gasoline,A/T,Silver,Black,At least 1 accident or damage reported,Yes,15500.0,365.0,11,10–12,100K–150K
Land,Other,110000.0,Gasoline,A/T,Silver,Black,None reported,Yes,10200.0,375.0,13,13+,100K–150K
Cadillac,Other,8532.0,Diesel,10-Speed Automatic with Overdrive,Other,Other,None reported,Unknown,109900.0,3.0,2,0–3,0–25K
GMC,Other,12941.0,Gasoline,A/T,White,Black,At least 1 accident or damage reported,Yes,51500.0,355.0,4,4–6,0–25K
BMW,Other,69764.0,Gasoline,6-Speed M/T,Black,Black,None reported,Yes,19500.0,300.0,16,13+,50K–75K
Porsche,Other,90000.0,Gasoline,6-Speed M/T,Silver,Black,Unknown,Unknown,24000.0,315.0,22,,75K–100K
Audi,Other,8193.0,Hybrid,Automatic,Other,Black,None reported,Unknown,42598.0,2.0,3,0–3,0–25K
Lexus,Other,43277.0,Gasoline,8-Speed Automatic,Other,Black,None reported,Unknown,43599.0,3.5,5,4–6,25K–50K
Audi,Other,26500.0,Gasoline,8-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,38000.0,354.0,7,7–9,25K–50K
Chevrolet,Other,36021.0,Gasoline,Automatic,Other,Other,Unknown,Unknown,35670.0,2.7,6,4–6,25K–50K
Chevrolet,Other,25462.0,Gasoline,Automatic,Other,Other,None reported,Unknown,36139.0,3.6,6,4–6,25K–50K
Audi,Other,35850.0,Gasoline,7-Speed A/T,White,Black,None reported,Yes,33000.0,252.0,7,7–9,25K–50K
Mazda,Other,77700.0,Gasoline,5-Speed M/T,Other,Black,None reported,Yes,6300.0,156.0,17,13+,75K–100K
Jaguar,Other,23600.0,Hybrid,9-Speed A/T,Black,Black,None reported,Yes,42999.0,296.0,4,4–6,0–25K
Ferrari,Other,8870.0,Gasoline,7-Speed DCT Automatic,Other,Black,None reported,Yes,215000.0,3.9,6,4–6,0–25K
Toyota,Other,122000.0,Gasoline,5-Speed M/T,Blue,Gray,None reported,Yes,7800.0,140.0,24,,100K–150K
Ford,Other,245000.0,Diesel,A/T,Black,Beige,At least 1 accident or damage reported,Yes,17999.0,325.0,22,,150K+
Porsche,Other,4700.0,Gasoline,6-Speed M/T,White,Black,None reported,Yes,134000.0,414.0,3,0–3,0–25K
Subaru,Other,84100.0,Gasoline,M/T,Gray,Black,None reported,Yes,34000.0,305.0,9,7–9,75K–100K
Audi,Other,33000.0,Hybrid,A/T,Black,Black,None reported,Yes,40000.0,248.0,4,4–6,25K–50K
Tesla,Other,10065.0,Gasoline,1-Speed Automatic,Other,Other,None reported,Unknown,59999.0,,7,7–9,0–25K
Mercedes-Benz,Other,3811.0,Gasoline,7-Speed A/T,Black,Black,None reported,Yes,148500.0,577.0,7,7–9,0–25K
Acura,Other,44457.0,Gasoline,2,Other,Other,None reported,Unknown,40598.0,2.0,4,4–6,25K–50K
Audi,Other,139355.0,Gasoline,7-Speed A/T,Black,Black,None reported,Yes,20900.0,333.0,12,10–12,100K–150K
Lotus,Other,9100.0,Gasoline,6-Speed M/T,Black,Other,None reported,Yes,55000.0,276.0,15,13+,0–25K
Mercedes-Benz,Other,10500.0,Gasoline,9-Speed A/T,Silver,Brown,None reported,Yes,77900.0,463.0,6,4–6,0–25K
Chevrolet,Other,5006.0,Gasoline,10-Speed Automatic,Other,Black,None reported,Unknown,59590.0,5.3,2,0–3,0–25K
Hyundai,Other,55000.0,Gasoline,6-Speed M/T,White,Other,Unknown,Unknown,18000.0,260.0,12,10–12,50K–75K
BMW,Other,33500.0,Gasoline,8-Speed A/T,Gray,Black,None reported,Yes,71000.0,503.0,4,4–6,25K–50K
BMW,Other,126500.0,Gasoline,A/T,White,Black,None reported,Yes,15000.0,300.0,11,10–12,100K–150K
Land,Other,79000.0,Gasoline,9-Speed A/T,Other,Other,None reported,Yes,24000.0,240.0,9,7–9,75K–100K
Porsche,Other,19000.0,Gasoline,7-Speed A/T,Gray,Black,None reported,Yes,145000.0,450.0,7,7–9,0–25K
RAM,Other,57000.0,Diesel,6-Speed A/T,Blue,Gray,None reported,Yes,52000.0,400.0,4,4–6,50K–75K
BMW,Other,4880.0,Gasoline,Automatic,White,Black,None reported,Unknown,57998.0,3.0,5,4–6,0–25K
Acura,Other,6523.0,Hybrid,9-Speed Automatic with Auto-Shift,White,Other,None reported,Unknown,143900.0,3.5,7,7–9,0–25K
Mercedes-Benz,Other,127000.0,Gasoline,7-Speed A/T,White,Beige,None reported,Yes,14000.0,302.0,20,13+,100K–150K
Lexus,Other,89500.0,Gasoline,A/T,Black,Black,None reported,Yes,15999.0,300.0,23,,75K–100K
Chevrolet,Other,97000.0,Gasoline,A/T,White,Gray,None reported,Yes,27500.0,200.0,25,,75K–100K
Buick,Other,31181.0,Gasoline,9-Speed Automatic,Other,Other,At least 1 accident or damage reported,Yes,42442.0,3.6,4,4–6,25K–50K
Lexus,Other,16425.0,Hybrid,Automatic CVT,Gray,Black,At least 1 accident or damage reported,Unknown,33200.0,2.5,5,4–6,0–25K
Lexus,Other,11238.0,Gasoline,Automatic,Other,Black,None reported,Unknown,54798.0,3.5,3,0–3,0–25K
Chevrolet,Other,97146.0,E85 Flex Fuel,Transmission Overdrive Switch,Black,Gray,At least 1 accident or damage reported,Yes,7999.0,295.0,20,13+,75K–100K
Mercedes-Benz,Other,36670.0,Gasoline,Automatic,White,Other,None reported,Unknown,39998.0,3.0,10,10–12,25K–50K
Chevrolet,Other,44800.0,Gasoline,6-Speed A/T,Black,Black,None reported,Yes,52500.0,420.0,6,4–6,25K–50K
Ford,Other,150000.0,Gasoline,A/T,Black,Gray,At least 1 accident or damage reported,Yes,17100.0,310.0,10,10–12,100K–150K
INFINITI,Other,38400.0,Gasoline,A/T,Blue,Beige,None reported,Yes,32100.0,295.0,5,4–6,25K–50K
Bentley,Other,7960.0,Gasoline,6-Speed A/T,White,Other,None reported,Yes,81500.0,552.0,17,13+,0–25K
Nissan,Other,117000.0,Gasoline,A/T,Silver,Black,At least 1 accident or damage reported,Yes,9975.0,306.0,18,13+,100K–150K
Rivian,R1S Adventure Package,159.0,Gasoline,A/T,White,Black,None reported,Yes,95500.0,533.0,2,0–3,0–25K
McLaren,Other,30200.0,Gasoline,Transmission w/Dual Shift Mode,Other,Black,None reported,Yes,139000.0,562.0,8,7–9,25K–50K
Nissan,Other,91545.0,Gasoline,CVT Transmission,Silver,Black,None reported,Yes,8999.0,175.0,13,13+,75K–100K
Land,Other,110000.0,E85 Flex Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,26499.0,510.0,10,10–12,100K–150K
BMW,Other,105100.0,Gasoline,8-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,23300.0,300.0,8,7–9,100K–150K
INFINITI,Other,110000.0,Gasoline,Transmission w/Dual Shift Mode,White,Beige,None reported,Yes,15600.0,400.0,13,13+,100K–150K
Ford,F-150 XLT,81778.0,Gasoline,Automatic,Black,Other,None reported,Yes,32769.0,3.5,6,4–6,75K–100K
Lexus,Other,168422.0,Hybrid,A/T,Black,Beige,At least 1 accident or damage reported,Yes,10900.0,245.0,15,13+,150K+
Maserati,Other,80500.0,Gasoline,8-Speed A/T,Black,Black,None reported,Yes,34900.0,424.0,7,7–9,75K–100K
Volvo,Other,81200.0,Gasoline,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,28825.0,316.0,7,7–9,75K–100K
Lamborghini,Other,6246.0,Gasoline,7-Speed Automatic with Auto-Shift,Other,Other,None reported,Yes,267950.0,5.2,5,4–6,0–25K
Jeep,Other,20172.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,47500.0,285.0,8,7–9,0–25K
Hummer,Other,145000.0,Gasoline,4-Speed A/T,Other,Black,None reported,Yes,22500.0,325.0,20,13+,100K–150K
Ford,Other,162000.0,Gasoline,6-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,7500.0,262.0,16,13+,150K+
Porsche,Other,13554.0,Gasoline,6-Speed M/T,Blue,Black,None reported,Yes,124995.0,414.0,5,4–6,0–25K
Toyota,Other,59700.0,Gasoline,6-Speed A/T,Other,Gray,None reported,Yes,9500.0,268.0,18,13+,50K–75K
Mercedes-Benz,Other,30930.0,Gasoline,7-Speed Automatic with Auto-Shift,Other,Black,None reported,Unknown,28900.0,2.0,5,4–6,25K–50K
BMW,Other,51983.0,Gasoline,6-Speed M/T,Gray,Other,None reported,Yes,19999.0,300.0,16,13+,50K–75K
Chevrolet,Camaro 2SS,22000.0,Gasoline,6-Speed M/T,Blue,Black,None reported,Yes,50000.0,455.0,3,0–3,0–25K
Volkswagen,Other,16800.0,Gasoline,1-Speed A/T,Gray,Black,None reported,Yes,45000.0,295.0,2,0–3,0–25K
Chevrolet,Other,16000.0,Diesel,A/T,Black,Black,At least 1 accident or damage reported,Yes,73995.0,445.0,3,0–3,0–25K
Nissan,Other,22295.0,Gasoline,Automatic CVT,Other,Gray,None reported,Unknown,23599.0,2.5,5,4–6,0–25K
Bentley,Other,33000.0,Gasoline,A/T,Other,Beige,None reported,Yes,188500.0,542.0,5,4–6,25K–50K
Toyota,Other,1025.0,Hybrid,10-Speed A/T,Black,Black,None reported,Yes,85000.0,437.0,2,0–3,0–25K
Acura,Other,89190.0,Gasoline,6-Speed A/T,Gray,Other,At least 1 accident or damage reported,Yes,15499.0,305.0,12,10–12,75K–100K
Toyota,Other,53550.0,Gasoline,8-Speed Automatic,Blue,Gray,None reported,Yes,39687.0,3.5,5,4–6,50K–75K
Ford,Other,56946.0,Gasoline,8-Speed Automatic,Silver,Other,None reported,Yes,26299.0,2.0,4,4–6,50K–75K
Jaguar,Other,11684.0,Gasoline,8-Speed A/T,Black,Black,None reported,Yes,54900.0,550.0,9,7–9,0–25K
GMC,Other,45617.0,Gasoline,A/T,White,Gray,None reported,Yes,51000.0,420.0,7,7–9,25K–50K
Chevrolet,Other,75466.0,Gasoline,6-Speed A/T,Gray,Black,None reported,Yes,34500.0,355.0,7,7–9,75K–100K
Maserati,Other,19513.0,Gasoline,8-Speed Automatic,Black,Other,At least 1 accident or damage reported,Yes,84645.0,3.8,4,4–6,0–25K
Subaru,Other,15636.0,Gasoline,Automatic CVT,Other,Black,None reported,Unknown,33531.0,2.5,4,4–6,0–25K
Mercedes-Benz,Other,69600.0,Gasoline,9-Speed A/T,Black,Black,None reported,Yes,40888.0,362.0,7,7–9,50K–75K
Mercedes-Benz,Other,138050.0,Gasoline,A/T,White,Beige,None reported,Yes,16500.0,335.0,14,13+,100K–150K
Ford,F-250 Lariat,132269.0,E85 Flex Fuel,A/T,Gray,Black,None reported,Yes,35900.0,385.0,8,7–9,100K–150K
Hyundai,Other,45815.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,37700.0,291.0,5,4–6,25K–50K
Ford,F-150 XLT,25352.0,Gasoline,10-Speed Automatic,Gray,Black,None reported,Yes,48459.0,3.5,4,4–6,25K–50K
Mercedes-Benz,Other,120000.0,Gasoline,7-Speed A/T,Silver,Black,None reported,Yes,8995.0,268.0,17,13+,100K–150K
Chevrolet,Camaro 2SS,75151.0,Gasoline,6-Speed M/T,Gray,Black,At least 1 accident or damage reported,Yes,45000.0,455.0,7,7–9,75K–100K
Jeep,Wrangler Sport,74139.0,Gasoline,6-Speed M/T,Other,Black,None reported,Yes,23000.0,285.0,9,7–9,50K–75K
Chevrolet,Other,170443.0,Gasoline,A/T,Other,Black,At least 1 accident or damage reported,Yes,6000.0,,31,,150K+
Jaguar,Other,70000.0,Gasoline,A/T,Other,Black,None reported,Yes,19000.0,,30,,50K–75K
BMW,Other,68500.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,17800.0,400.0,13,13+,50K–75K
Lexus,Other,37366.0,Gasoline,6-Speed Automatic,White,Black,Unknown,Unknown,51890.0,4.6,5,4–6,25K–50K
Tesla,Other,35315.0,Gasoline,1-Speed A/T,White,Black,None reported,Yes,66900.0,670.0,4,4–6,25K–50K
Volkswagen,Other,61000.0,Gasoline,A/T,White,Black,None reported,Yes,15995.0,150.0,8,7–9,50K–75K
Jeep,Other,12050.0,Gasoline,8-Speed Automatic,Other,Other,None reported,Unknown,41599.0,3.6,3,0–3,0–25K
Jaguar,Other,150000.0,Gasoline,5-Speed A/T,Other,Other,At least 1 accident or damage reported,Yes,9875.0,290.0,24,,100K–150K
Porsche,Macan S,46200.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Gray,At least 1 accident or damage reported,Yes,41500.0,340.0,9,7–9,25K–50K
Mercedes-Benz,E-Class E 350,88000.0,Gasoline,A/T,Silver,Black,None reported,Yes,15500.0,302.0,11,10–12,75K–100K
Mercedes-Benz,Other,47000.0,Gasoline,7-Speed A/T,Silver,Black,None reported,Yes,30089.0,362.0,10,10–12,25K–50K
Land,Other,50340.0,Gasoline,8-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,47000.0,380.0,8,7–9,50K–75K
Mercedes-Benz,E-Class E 350 4MATIC,67800.0,Gasoline,7-Speed A/T,Black,Black,None reported,Yes,13999.0,268.0,15,13+,50K–75K
Dodge,Other,150000.0,Gasoline,5-Speed M/T,Black,Gray,At least 1 accident or damage reported,Yes,5500.0,175.0,23,,100K–150K
Chevrolet,Other,13500.0,Gasoline,6-Speed M/T,Black,Black,At least 1 accident or damage reported,Yes,54000.0,650.0,7,7–9,0–25K
Hummer,Other,101750.0,Gasoline,A/T,White,Black,None reported,Yes,12900.0,242.0,18,13+,100K–150K
Honda,Other,18385.0,Gasoline,10-Speed A/T,Other,Beige,None reported,Yes,37950.0,280.0,3,0–3,0–25K
Nissan,Other,123500.0,Gasoline,5-Speed A/T,Gray,Beige,At least 1 accident or damage reported,Yes,13500.0,306.0,17,13+,100K–150K
GMC,Other,117000.0,E85 Flex Fuel,6-Speed A/T,Silver,Other,None reported,Yes,38000.0,342.0,8,7–9,100K–150K
Mercedes-Benz,E-Class E 350 4MATIC,86121.0,Gasoline,7-Speed A/T,Gray,Black,None reported,Yes,13600.0,268.0,15,13+,75K–100K
Lexus,Other,22466.0,Gasoline,6-Speed A/T,White,Black,None reported,Yes,45900.0,301.0,5,4–6,0–25K
Nissan,Other,80000.0,Gasoline,7-Speed A/T,Silver,Black,None reported,Yes,23800.0,390.0,8,7–9,75K–100K
Chrysler,Other,23152.0,Gasoline,8-Speed A/T,White,Other,None reported,Yes,28250.0,292.0,5,4–6,0–25K
Dodge,Other,91300.0,Gasoline,5-Speed A/T,Other,Black,None reported,Yes,9200.0,350.0,19,13+,75K–100K
Nissan,Other,45000.0,Gasoline,CVT Transmission,Black,Black,None reported,Yes,28999.0,284.0,5,4–6,25K–50K
Rivian,Other,1885.0,Gasoline,1-Speed A/T,Other,Other,None reported,Yes,93500.0,835.0,2,0–3,0–25K
Ford,Other,73049.0,Gasoline,6-Speed Automatic,Gray,Other,At least 1 accident or damage reported,Yes,30510.0,3.5,7,7–9,50K–75K
Nissan,Other,7250.0,Gasoline,9-Speed A/T,Black,Black,None reported,Yes,38000.0,400.0,4,4–6,0–25K
Jaguar,Other,44000.0,Gasoline,A/T,Black,Black,None reported,Yes,29000.0,246.0,6,4–6,25K–50K
Ford,Other,85500.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,26900.0,411.0,11,10–12,75K–100K
GMC,Other,18083.0,Gasoline,9-Speed Automatic,Other,Other,None reported,Yes,43999.0,3.6,4,4–6,0–25K
Lamborghini,Other,22703.0,Gasoline,M/T,Black,Black,None reported,Yes,220000.0,571.0,20,13+,0–25K
Chevrolet,Other,111000.0,Gasoline,A/T,Blue,Black,None reported,Yes,10900.0,312.0,14,13+,100K–150K
GMC,Other,115000.0,Gasoline,6-Speed A/T,White,Brown,None reported,Yes,14000.0,288.0,12,10–12,100K–150K
Chevrolet,Other,33400.0,Gasoline,A/T,White,Black,None reported,Yes,28000.0,250.0,4,4–6,25K–50K
Toyota,Other,136000.0,Gasoline,A/T,Black,Beige,None reported,Yes,12500.0,273.0,18,13+,100K–150K
Lexus,Other,26800.0,Gasoline,8-Speed A/T,Black,Other,None reported,Yes,44000.0,311.0,4,4–6,25K–50K
Tesla,Other,30000.0,Gasoline,A/T,White,Other,None reported,Yes,51999.0,455.0,3,0–3,25K–50K
Dodge,Other,251634.0,Gasoline,A/T,Silver,Black,None reported,Yes,10500.0,425.0,17,13+,150K+
Chrysler,Other,119000.0,Gasoline,A/T,Blue,Beige,None reported,Yes,3500.0,250.0,20,13+,100K–150K
Cadillac,Other,28121.0,Gasoline,10-Speed Automatic,Other,Other,None reported,Unknown,89000.0,6.2,4,4–6,25K–50K
Chrysler,Other,111000.0,Gasoline,A/T,Blue,Gray,None reported,Yes,7900.0,197.0,16,13+,100K–150K
Mazda,Other,116500.0,Gasoline,6-Speed Automatic,Other,Black,None reported,Yes,14311.0,2.5,9,7–9,100K–150K
Acura,Other,199296.0,Gasoline,A/T,Black,Gray,None reported,Yes,4900.0,270.0,20,13+,150K+
Chevrolet,Other,202.0,Gasoline,Transmission w/Dual Shift Mode,White,Other,None reported,Yes,179000.0,670.0,2,0–3,0–25K
Tesla,Other,11200.0,Gasoline,1-Speed A/T,White,Black,None reported,Yes,47500.0,455.0,4,4–6,0–25K
Volvo,Other,56536.0,Gasoline,8-Speed Automatic,White,Other,None reported,Unknown,26599.0,2.0,5,4–6,50K–75K
Chevrolet,Camaro 2SS,49600.0,Gasoline,8-Speed A/T,Blue,Black,None reported,Yes,32500.0,455.0,9,7–9,25K–50K
Acura,Other,13600.0,Gasoline,10-Speed A/T,Blue,Other,None reported,Yes,65000.0,355.0,2,0–3,0–25K
Volkswagen,Other,59700.0,Gasoline,6-Speed A/T,Blue,Other,None reported,Yes,10000.0,200.0,18,13+,50K–75K
Dodge,Other,19000.0,Gasoline,Transmission w/Dual Shift Mode,Other,Gray,None reported,Yes,44888.0,485.0,7,7–9,0–25K
Chevrolet,Other,17300.0,Gasoline,6-Speed M/T,Black,Black,None reported,Yes,33999.0,405.0,23,,0–25K
Mercedes-Benz,Other,91140.0,Gasoline,7-Speed A/T,Gray,Black,None reported,Yes,13500.0,208.0,11,10–12,75K–100K
BMW,M5 Base,33000.0,Gasoline,7-Speed A/T,Gray,Black,None reported,Yes,65000.0,560.0,10,10–12,25K–50K
Jeep,Other,52775.0,Gasoline,8-Speed A/T,Gray,Black,None reported,Yes,39799.0,285.0,6,4–6,50K–75K
Mitsubishi,Other,113000.0,Gasoline,5-Speed M/T,White,Black,None reported,Yes,5800.0,148.0,14,13+,100K–150K
Porsche,Other,13000.0,Gasoline,A/T,Black,Beige,None reported,Yes,60000.0,261.0,3,0–3,0–25K
Mercedes-Benz,Other,77925.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,16500.0,268.0,16,13+,75K–100K
Dodge,Other,106500.0,Gasoline,5-Speed A/T,White,Other,At least 1 accident or damage reported,Yes,22500.0,,14,13+,100K–150K
Mazda,Other,15175.0,Gasoline,6-Speed Automatic,Other,Other,At least 1 accident or damage reported,Unknown,19212.0,2.5,7,7–9,0–25K
Audi,Other,137000.0,Gasoline,7-Speed A/T,White,Gray,None reported,Yes,10995.0,186.0,8,7–9,100K–150K
BMW,Other,111000.0,Gasoline,8-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,15000.0,240.0,10,10–12,100K–150K
Land,Other,49208.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,62425.0,380.0,6,4–6,25K–50K
Audi,Other,44000.0,Gasoline,8-Speed A/T,Gray,Black,None reported,Yes,39000.0,354.0,7,7–9,25K–50K
Porsche,Other,26000.0,Gasoline,A/T,Gray,Black,None reported,Yes,45500.0,300.0,8,7–9,25K–50K
Chevrolet,Other,1800.0,Gasoline,8-Speed A/T,Blue,Black,None reported,Yes,76000.0,490.0,5,4–6,0–25K
Lamborghini,Other,3771.0,Gasoline,Automatic,Other,Other,None reported,Unknown,259991.0,4.0,4,4–6,0–25K
Maserati,Other,50000.0,Gasoline,6-Speed A/T,White,Black,None reported,Yes,26497.0,425.0,13,13+,25K–50K
Subaru,Other,93000.0,Gasoline,CVT Transmission,Silver,Black,At least 1 accident or damage reported,Yes,16000.0,152.0,7,7–9,75K–100K
Mercedes-Benz,Other,15000.0,Gasoline,7-Speed A/T,Gray,Black,None reported,Yes,129000.0,550.0,5,4–6,0–25K
Mazda,Other,119500.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,15000.0,184.0,9,7–9,100K–150K
Porsche,Macan S,50000.0,Gasoline,7-Speed A/T,Blue,Other,None reported,Yes,36000.0,340.0,9,7–9,25K–50K
Porsche,Other,85000.0,Gasoline,A/T,Gray,Beige,Unknown,Unknown,21500.0,300.0,14,13+,75K–100K
Genesis,Other,48000.0,Gasoline,8-Speed A/T,Black,Black,None reported,Yes,29999.0,365.0,6,4–6,25K–50K
Jeep,Wrangler Sport,11756.0,Gasoline,Automatic,Other,Black,At least 1 accident or damage reported,Unknown,33400.0,2.0,4,4–6,0–25K
Audi,Other,50400.0,Gasoline,Transmission w/Dual Shift Mode,White,Beige,None reported,Yes,28500.0,252.0,7,7–9,50K–75K
BMW,Other,153600.0,Gasoline,6-Speed M/T,Black,Black,None reported,Yes,17500.0,300.0,13,13+,150K+
